Timestep,Traffic_Light_ID,State,Phase_Duration
179,cluster_11502623497_1177160337,rrGGg,42.0
179,cluster_664446535_8507351666,rrGGG,42.0
180,cluster_10279701148_11630151856_663826006,GG,0.001
180,cluster_11502623497_1177160337,rrGGg,42.0
180,cluster_664446535_8507351666,rrGGG,42.0
181,cluster_10279701148_11630151856_663826006,GG,0.001
181,cluster_11502623497_1177160337,rryyy,3.0
181,cluster_664446535_8507351666,rryyy,3.0
182,cluster_10279701148_11630151856_663826006,GG,0.001
182,cluster_11502623497_1177160337,rryyy,3.0
182,cluster_664446535_8507351666,rryyy,3.0
183,cluster_10279701148_11630151856_663826006,GG,0.001
183,cluster_11502623497_1177160337,rryyy,3.0
183,cluster_664446535_8507351666,rryyy,3.0
184,cluster_10279701148_11630151856_663826006,GG,0.001
184,cluster_11502623497_1177160337,GGrrr,42.0
184,cluster_664446535_8507351666,GGrrr,42.0
185,cluster_10279701148_11630151856_663826006,GG,0.001
185,cluster_11502623497_1177160337,GGrrr,42.0
185,cluster_664446535_8507351666,GGrrr,42.0
186,cluster_10279701148_11630151856_663826006,GG,0.001
186,cluster_11502623497_1177160337,GGrrr,42.0
186,cluster_664446535_8507351666,GGrrr,42.0
187,cluster_10279701148_11630151856_663826006,GG,0.001
187,cluster_11502623497_1177160337,GGrrr,42.0
187,cluster_664446535_8507351666,GGrrr,42.0
188,cluster_10279701148_11630151856_663826006,GG,0.001
188,cluster_11502623497_1177160337,GGrrr,42.0
188,cluster_664446535_8507351666,GGrrr,42.0
189,cluster_10279701148_11630151856_663826006,GG,0.001
189,cluster_11502623497_1177160337,yyrrr,3.0
189,cluster_664446535_8507351666,yyrrr,3.0
190,cluster_10279701148_11630151856_663826006,GG,0.001
190,cluster_11502623497_1177160337,yyrrr,3.0
190,cluster_664446535_8507351666,yyrrr,3.0
191,cluster_10279701148_11630151856_663826006,GG,0.001
191,cluster_11502623497_1177160337,yyrrr,3.0
191,cluster_664446535_8507351666,yyrrr,3.0
192,cluster_10279701148_11630151856_663826006,GG,0.001
192,cluster_11502623497_1177160337,rrGGg,42.0
192,cluster_664446535_8507351666,rrGGG,42.0
193,cluster_10279701148_11630151856_663826006,GG,0.001
193,cluster_11502623497_1177160337,rrGGg,42.0
193,cluster_664446535_8507351666,rrGGG,42.0
194,cluster_10279701148_11630151856_663826006,GG,0.001
194,cluster_11502623497_1177160337,rrGGg,42.0
194,cluster_664446535_8507351666,rrGGG,42.0
195,cluster_10279701148_11630151856_663826006,GG,0.001
195,cluster_11502623497_1177160337,rrGGg,42.0
195,cluster_664446535_8507351666,rrGGG,42.0
196,cluster_10279701148_11630151856_663826006,GG,0.001
196,cluster_11502623497_1177160337,rrGGg,42.0
196,cluster_664446535_8507351666,rrGGG,42.0
197,cluster_10279701148_11630151856_663826006,GG,0.001
197,cluster_11502623497_1177160337,rryyy,3.0
197,cluster_664446535_8507351666,rryyy,3.0
198,cluster_10279701148_11630151856_663826006,GG,0.001
198,cluster_11502623497_1177160337,rryyy,3.0
198,cluster_664446535_8507351666,rryyy,3.0
199,cluster_10279701148_11630151856_663826006,GG,0.001
199,cluster_11502623497_1177160337,rryyy,3.0
199,cluster_664446535_8507351666,rryyy,3.0
200,cluster_10279701148_11630151856_663826006,GG,0.001
200,cluster_11502623497_1177160337,GGrrr,42.0
200,cluster_664446535_8507351666,GGrrr,42.0
201,cluster_10279701148_11630151856_663826006,GG,0.001
201,cluster_11502623497_1177160337,GGrrr,42.0
201,cluster_664446535_8507351666,GGrrr,42.0
202,cluster_10279701148_11630151856_663826006,GG,0.001
202,cluster_11502623497_1177160337,GGrrr,42.0
202,cluster_664446535_8507351666,GGrrr,42.0
203,cluster_10279701148_11630151856_663826006,GG,0.001
203,cluster_11502623497_1177160337,GGrrr,42.0
203,cluster_664446535_8507351666,GGrrr,42.0
204,cluster_10279701148_11630151856_663826006,GG,0.001
204,cluster_11502623497_1177160337,GGrrr,42.0
204,cluster_664446535_8507351666,GGrrr,42.0
205,cluster_10279701148_11630151856_663826006,GG,0.001
205,cluster_11502623497_1177160337,yyrrr,3.0
205,cluster_664446535_8507351666,yyrrr,3.0
206,cluster_10279701148_11630151856_663826006,GG,0.001
206,cluster_11502623497_1177160337,yyrrr,3.0
206,cluster_664446535_8507351666,yyrrr,3.0
207,cluster_10279701148_11630151856_663826006,GG,0.001
207,cluster_11502623497_1177160337,yyrrr,3.0
207,cluster_664446535_8507351666,yyrrr,3.0
208,cluster_10279701148_11630151856_663826006,GG,0.001
208,cluster_11502623497_1177160337,rrGGg,42.0
208,cluster_664446535_8507351666,rrGGG,42.0
209,cluster_10279701148_11630151856_663826006,GG,0.001
209,cluster_11502623497_1177160337,rrGGg,42.0
209,cluster_664446535_8507351666,rrGGG,42.0
210,cluster_10279701148_11630151856_663826006,GG,0.001
210,cluster_11502623497_1177160337,rrGGg,42.0
210,cluster_664446535_8507351666,rrGGG,42.0
211,cluster_10279701148_11630151856_663826006,GG,0.001
211,cluster_11502623497_1177160337,rrGGg,42.0
211,cluster_664446535_8507351666,rrGGG,42.0
212,cluster_10279701148_11630151856_663826006,GG,0.001
212,cluster_11502623497_1177160337,rrGGg,42.0
212,cluster_664446535_8507351666,rrGGG,42.0
213,cluster_10279701148_11630151856_663826006,GG,0.001
213,cluster_11502623497_1177160337,rryyy,3.0
213,cluster_664446535_8507351666,rryyy,3.0
214,cluster_10279701148_11630151856_663826006,GG,0.001
214,cluster_11502623497_1177160337,rryyy,3.0
214,cluster_664446535_8507351666,rryyy,3.0
215,cluster_10279701148_11630151856_663826006,GG,0.001
215,cluster_11502623497_1177160337,rryyy,3.0
215,cluster_664446535_8507351666,rryyy,3.0
216,cluster_10279701148_11630151856_663826006,GG,0.001
216,cluster_11502623497_1177160337,GGrrr,42.0
216,cluster_664446535_8507351666,GGrrr,42.0
217,cluster_10279701148_11630151856_663826006,GG,0.001
217,cluster_11502623497_1177160337,GGrrr,42.0
217,cluster_664446535_8507351666,GGrrr,42.0
218,cluster_10279701148_11630151856_663826006,GG,0.001
218,cluster_11502623497_1177160337,GGrrr,42.0
218,cluster_664446535_8507351666,GGrrr,42.0
219,cluster_10279701148_11630151856_663826006,GG,0.001
219,cluster_11502623497_1177160337,GGrrr,42.0
219,cluster_664446535_8507351666,GGrrr,42.0
220,cluster_10279701148_11630151856_663826006,GG,0.001
220,cluster_11502623497_1177160337,GGrrr,42.0
220,cluster_664446535_8507351666,GGrrr,42.0
221,cluster_10279701148_11630151856_663826006,GG,0.001
221,cluster_11502623497_1177160337,yyrrr,3.0
221,cluster_664446535_8507351666,yyrrr,3.0
222,cluster_10279701148_11630151856_663826006,GG,0.001
222,cluster_11502623497_1177160337,yyrrr,3.0
222,cluster_664446535_8507351666,yyrrr,3.0
223,cluster_10279701148_11630151856_663826006,GG,0.001
223,cluster_11502623497_1177160337,yyrrr,3.0
223,cluster_664446535_8507351666,yyrrr,3.0
224,cluster_10279701148_11630151856_663826006,GG,0.001
224,cluster_11502623497_1177160337,rrGGg,42.0
224,cluster_664446535_8507351666,rrGGG,42.0
225,cluster_10279701148_11630151856_663826006,GG,0.001
225,cluster_11502623497_1177160337,rrGGg,42.0
225,cluster_664446535_8507351666,rrGGG,42.0
226,cluster_10279701148_11630151856_663826006,GG,0.001
226,cluster_11502623497_1177160337,rrGGg,42.0
226,cluster_664446535_8507351666,rrGGG,42.0
227,cluster_10279701148_11630151856_663826006,GG,0.001
227,cluster_11502623497_1177160337,rrGGg,42.0
227,cluster_664446535_8507351666,rrGGG,42.0
228,cluster_10279701148_11630151856_663826006,GG,0.001
228,cluster_11502623497_1177160337,rrGGg,42.0
228,cluster_664446535_8507351666,rrGGG,42.0
229,cluster_10279701148_11630151856_663826006,GG,0.001
229,cluster_11502623497_1177160337,rryyy,3.0
229,cluster_664446535_8507351666,rryyy,3.0
230,cluster_10279701148_11630151856_663826006,GG,0.001
230,cluster_11502623497_1177160337,rryyy,3.0
230,cluster_664446535_8507351666,rryyy,3.0
231,cluster_10279701148_11630151856_663826006,GG,0.001
231,cluster_11502623497_1177160337,rryyy,3.0
231,cluster_664446535_8507351666,rryyy,3.0
232,cluster_10279701148_11630151856_663826006,GG,0.001
232,cluster_11502623497_1177160337,GGrrr,42.0
232,cluster_664446535_8507351666,GGrrr,42.0
233,cluster_10279701148_11630151856_663826006,GG,0.001
233,cluster_11502623497_1177160337,GGrrr,42.0
233,cluster_664446535_8507351666,GGrrr,42.0
234,cluster_10279701148_11630151856_663826006,GG,0.001
234,cluster_11502623497_1177160337,GGrrr,42.0
234,cluster_664446535_8507351666,GGrrr,42.0
235,cluster_10279701148_11630151856_663826006,GG,0.001
235,cluster_11502623497_1177160337,GGrrr,42.0
235,cluster_664446535_8507351666,GGrrr,42.0
236,cluster_10279701148_11630151856_663826006,GG,0.001
236,cluster_11502623497_1177160337,GGrrr,42.0
236,cluster_664446535_8507351666,GGrrr,42.0
237,cluster_10279701148_11630151856_663826006,GG,0.001
237,cluster_11502623497_1177160337,yyrrr,3.0
237,cluster_664446535_8507351666,yyrrr,3.0
238,cluster_10279701148_11630151856_663826006,GG,0.001
238,cluster_11502623497_1177160337,yyrrr,3.0
238,cluster_664446535_8507351666,yyrrr,3.0
239,cluster_10279701148_11630151856_663826006,GG,0.001
239,cluster_11502623497_1177160337,yyrrr,3.0
239,cluster_664446535_8507351666,yyrrr,3.0
240,cluster_10279701148_11630151856_663826006,GG,0.001
240,cluster_11502623497_1177160337,rrGGg,42.0
240,cluster_664446535_8507351666,rrGGG,42.0
241,cluster_10279701148_11630151856_663826006,GG,0.001
241,cluster_11502623497_1177160337,rrGGg,42.0
241,cluster_664446535_8507351666,rrGGG,42.0
242,cluster_10279701148_11630151856_663826006,GG,0.001
242,cluster_11502623497_1177160337,rrGGg,42.0
242,cluster_664446535_8507351666,rrGGG,42.0
243,cluster_10279701148_11630151856_663826006,GG,0.001
243,cluster_11502623497_1177160337,rrGGg,42.0
243,cluster_664446535_8507351666,rrGGG,42.0
244,cluster_10279701148_11630151856_663826006,GG,0.001
244,cluster_11502623497_1177160337,rrGGg,42.0
244,cluster_664446535_8507351666,rrGGG,42.0
245,cluster_10279701148_11630151856_663826006,GG,0.001
245,cluster_11502623497_1177160337,rryyy,3.0
245,cluster_664446535_8507351666,rryyy,3.0
246,cluster_10279701148_11630151856_663826006,GG,0.001
246,cluster_11502623497_1177160337,rryyy,3.0
246,cluster_664446535_8507351666,rryyy,3.0
247,cluster_10279701148_11630151856_663826006,GG,0.001
247,cluster_11502623497_1177160337,rryyy,3.0
247,cluster_664446535_8507351666,rryyy,3.0
248,cluster_10279701148_11630151856_663826006,GG,0.001
248,cluster_11502623497_1177160337,GGrrr,42.0
248,cluster_664446535_8507351666,GGrrr,42.0
249,cluster_10279701148_11630151856_663826006,GG,0.001
249,cluster_11502623497_1177160337,GGrrr,42.0
249,cluster_664446535_8507351666,GGrrr,42.0
250,cluster_10279701148_11630151856_663826006,GG,0.001
250,cluster_11502623497_1177160337,GGrrr,42.0
250,cluster_664446535_8507351666,GGrrr,42.0
251,cluster_10279701148_11630151856_663826006,GG,0.001
251,cluster_11502623497_1177160337,GGrrr,42.0
251,cluster_664446535_8507351666,GGrrr,42.0
252,cluster_10279701148_11630151856_663826006,GG,0.001
252,cluster_11502623497_1177160337,GGrrr,42.0
252,cluster_664446535_8507351666,GGrrr,42.0
253,cluster_10279701148_11630151856_663826006,GG,0.001
253,cluster_11502623497_1177160337,yyrrr,3.0
253,cluster_664446535_8507351666,yyrrr,3.0
254,cluster_10279701148_11630151856_663826006,GG,0.001
254,cluster_11502623497_1177160337,yyrrr,3.0
254,cluster_664446535_8507351666,yyrrr,3.0
255,cluster_10279701148_11630151856_663826006,GG,0.001
255,cluster_11502623497_1177160337,yyrrr,3.0
255,cluster_664446535_8507351666,yyrrr,3.0
256,cluster_10279701148_11630151856_663826006,GG,0.001
256,cluster_11502623497_1177160337,rrGGg,42.0
256,cluster_664446535_8507351666,rrGGG,42.0
257,cluster_10279701148_11630151856_663826006,GG,0.001
257,cluster_11502623497_1177160337,rrGGg,42.0
257,cluster_664446535_8507351666,rrGGG,42.0
258,cluster_10279701148_11630151856_663826006,GG,0.001
258,cluster_11502623497_1177160337,rrGGg,42.0
258,cluster_664446535_8507351666,rrGGG,42.0
259,cluster_10279701148_11630151856_663826006,GG,0.001
259,cluster_11502623497_1177160337,rrGGg,42.0
259,cluster_664446535_8507351666,rrGGG,42.0
260,cluster_10279701148_11630151856_663826006,GG,0.001
260,cluster_11502623497_1177160337,rrGGg,42.0
260,cluster_664446535_8507351666,rrGGG,42.0
261,cluster_10279701148_11630151856_663826006,GG,0.001
261,cluster_11502623497_1177160337,rryyy,3.0
261,cluster_664446535_8507351666,rryyy,3.0
262,cluster_10279701148_11630151856_663826006,GG,0.001
262,cluster_11502623497_1177160337,rryyy,3.0
262,cluster_664446535_8507351666,rryyy,3.0
263,cluster_10279701148_11630151856_663826006,GG,0.001
263,cluster_11502623497_1177160337,rryyy,3.0
263,cluster_664446535_8507351666,rryyy,3.0
264,cluster_10279701148_11630151856_663826006,GG,0.001
264,cluster_11502623497_1177160337,GGrrr,42.0
264,cluster_664446535_8507351666,GGrrr,42.0
265,cluster_10279701148_11630151856_663826006,GG,0.001
265,cluster_11502623497_1177160337,GGrrr,42.0
265,cluster_664446535_8507351666,GGrrr,42.0
266,cluster_10279701148_11630151856_663826006,GG,0.001
266,cluster_11502623497_1177160337,GGrrr,42.0
266,cluster_664446535_8507351666,GGrrr,42.0
267,cluster_10279701148_11630151856_663826006,GG,0.001
267,cluster_11502623497_1177160337,GGrrr,42.0
267,cluster_664446535_8507351666,GGrrr,42.0
268,cluster_10279701148_11630151856_663826006,GG,0.001
268,cluster_11502623497_1177160337,GGrrr,42.0
268,cluster_664446535_8507351666,GGrrr,42.0
269,cluster_10279701148_11630151856_663826006,GG,0.001
269,cluster_11502623497_1177160337,yyrrr,3.0
269,cluster_664446535_8507351666,yyrrr,3.0
270,cluster_10279701148_11630151856_663826006,GG,0.001
270,cluster_11502623497_1177160337,yyrrr,3.0
270,cluster_664446535_8507351666,yyrrr,3.0
271,cluster_10279701148_11630151856_663826006,GG,0.001
271,cluster_11502623497_1177160337,yyrrr,3.0
271,cluster_664446535_8507351666,yyrrr,3.0
272,cluster_10279701148_11630151856_663826006,GG,0.001
272,cluster_11502623497_1177160337,rrGGg,42.0
272,cluster_664446535_8507351666,rrGGG,42.0
273,cluster_10279701148_11630151856_663826006,GG,0.001
273,cluster_11502623497_1177160337,rrGGg,42.0
273,cluster_664446535_8507351666,rrGGG,42.0
274,cluster_10279701148_11630151856_663826006,GG,0.001
274,cluster_11502623497_1177160337,rrGGg,42.0
274,cluster_664446535_8507351666,rrGGG,42.0
275,cluster_10279701148_11630151856_663826006,GG,0.001
275,cluster_11502623497_1177160337,rrGGg,42.0
275,cluster_664446535_8507351666,rrGGG,42.0
276,cluster_10279701148_11630151856_663826006,GG,0.001
276,cluster_11502623497_1177160337,rrGGg,42.0
276,cluster_664446535_8507351666,rrGGG,42.0
277,cluster_10279701148_11630151856_663826006,GG,0.001
277,cluster_11502623497_1177160337,rryyy,3.0
277,cluster_664446535_8507351666,rryyy,3.0
278,cluster_10279701148_11630151856_663826006,GG,0.001
278,cluster_11502623497_1177160337,rryyy,3.0
278,cluster_664446535_8507351666,rryyy,3.0
279,cluster_10279701148_11630151856_663826006,GG,0.001
279,cluster_11502623497_1177160337,rryyy,3.0
279,cluster_664446535_8507351666,rryyy,3.0
280,cluster_10279701148_11630151856_663826006,GG,0.001
280,cluster_11502623497_1177160337,GGrrr,42.0
280,cluster_664446535_8507351666,GGrrr,42.0
281,cluster_10279701148_11630151856_663826006,GG,0.001
281,cluster_11502623497_1177160337,GGrrr,42.0
281,cluster_664446535_8507351666,GGrrr,42.0
282,cluster_10279701148_11630151856_663826006,GG,0.001
282,cluster_11502623497_1177160337,GGrrr,42.0
282,cluster_664446535_8507351666,GGrrr,42.0
283,cluster_10279701148_11630151856_663826006,GG,0.001
283,cluster_11502623497_1177160337,GGrrr,42.0
283,cluster_664446535_8507351666,GGrrr,42.0
284,cluster_10279701148_11630151856_663826006,GG,0.001
284,cluster_11502623497_1177160337,GGrrr,42.0
284,cluster_664446535_8507351666,GGrrr,42.0
285,cluster_10279701148_11630151856_663826006,GG,0.001
285,cluster_11502623497_1177160337,yyrrr,3.0
285,cluster_664446535_8507351666,yyrrr,3.0
286,cluster_10279701148_11630151856_663826006,GG,0.001
286,cluster_11502623497_1177160337,yyrrr,3.0
286,cluster_664446535_8507351666,yyrrr,3.0
287,cluster_10279701148_11630151856_663826006,GG,0.001
287,cluster_11502623497_1177160337,yyrrr,3.0
287,cluster_664446535_8507351666,yyrrr,3.0
288,cluster_10279701148_11630151856_663826006,GG,0.001
288,cluster_11502623497_1177160337,rrGGg,42.0
288,cluster_664446535_8507351666,rrGGG,42.0
289,cluster_10279701148_11630151856_663826006,GG,0.001
289,cluster_11502623497_1177160337,rrGGg,42.0
289,cluster_664446535_8507351666,rrGGG,42.0
290,cluster_10279701148_11630151856_663826006,GG,0.001
290,cluster_11502623497_1177160337,rrGGg,42.0
290,cluster_664446535_8507351666,rrGGG,42.0
291,cluster_10279701148_11630151856_663826006,GG,0.001
291,cluster_11502623497_1177160337,rrGGg,42.0
291,cluster_664446535_8507351666,rrGGG,42.0
292,cluster_10279701148_11630151856_663826006,GG,0.001
292,cluster_11502623497_1177160337,rrGGg,42.0
292,cluster_664446535_8507351666,rrGGG,42.0
293,cluster_10279701148_11630151856_663826006,GG,0.001
293,cluster_11502623497_1177160337,rryyy,3.0
293,cluster_664446535_8507351666,rryyy,3.0
294,cluster_10279701148_11630151856_663826006,GG,0.001
294,cluster_11502623497_1177160337,rryyy,3.0
294,cluster_664446535_8507351666,rryyy,3.0
295,cluster_10279701148_11630151856_663826006,GG,0.001
295,cluster_11502623497_1177160337,rryyy,3.0
295,cluster_664446535_8507351666,rryyy,3.0
296,cluster_10279701148_11630151856_663826006,GG,0.001
296,cluster_11502623497_1177160337,GGrrr,42.0
296,cluster_664446535_8507351666,GGrrr,42.0
297,cluster_10279701148_11630151856_663826006,GG,0.001
297,cluster_11502623497_1177160337,GGrrr,42.0
297,cluster_664446535_8507351666,GGrrr,42.0
298,cluster_10279701148_11630151856_663826006,GG,0.001
298,cluster_11502623497_1177160337,GGrrr,42.0
298,cluster_664446535_8507351666,GGrrr,42.0
299,cluster_10279701148_11630151856_663826006,GG,0.001
299,cluster_11502623497_1177160337,GGrrr,42.0
299,cluster_664446535_8507351666,GGrrr,42.0
300,cluster_10279701148_11630151856_663826006,GG,0.001
300,cluster_11502623497_1177160337,GGrrr,42.0
300,cluster_664446535_8507351666,GGrrr,42.0
301,cluster_10279701148_11630151856_663826006,GG,0.001
301,cluster_11502623497_1177160337,yyrrr,3.0
301,cluster_664446535_8507351666,yyrrr,3.0
302,cluster_10279701148_11630151856_663826006,GG,0.001
302,cluster_11502623497_1177160337,yyrrr,3.0
302,cluster_664446535_8507351666,yyrrr,3.0
303,cluster_10279701148_11630151856_663826006,GG,0.001
303,cluster_11502623497_1177160337,yyrrr,3.0
303,cluster_664446535_8507351666,yyrrr,3.0
304,cluster_10279701148_11630151856_663826006,GG,0.001
304,cluster_11502623497_1177160337,rrGGg,42.0
304,cluster_664446535_8507351666,rrGGG,42.0
305,cluster_10279701148_11630151856_663826006,GG,0.001
305,cluster_11502623497_1177160337,rrGGg,42.0
305,cluster_664446535_8507351666,rrGGG,42.0
306,cluster_10279701148_11630151856_663826006,GG,0.001
306,cluster_11502623497_1177160337,rrGGg,42.0
306,cluster_664446535_8507351666,rrGGG,42.0
307,cluster_10279701148_11630151856_663826006,GG,0.001
307,cluster_11502623497_1177160337,rrGGg,42.0
